cust_id,age,gender,location,platform,followers,eng_rate,ad_click_rate,brand_time_week,ugc_shares,monthly_purchases,avg_spend_ghs,trust_score,satisfaction_score,loyalty_score,nps_score,infl_score,promo_sens,brand_switch,satisfaction_cat,infl_cat,follower_segment,eng_rate_scaled,ad_click_rate_scaled,brand_time_week_scaled,ugc_shares_scaled,monthly_purchases_scaled,avg_spend_ghs_scaled,trust_score_scaled,satisfaction_score_scaled,loyalty_score_scaled,nps_score_scaled,infl_score_scaled,Digital_Engagement_Score,Cust_Value_Score,Brand_Rel_Score,Eng_Segment,Value_Segment,Influencer_Tier,Eng_Efficiency,Platform_Loc_Fit,Ugc_Effectiveness,Eng_Trust_Conversion,Click_Purchase_Efficiency,Loyalty_Resilience,Growth_Potential,Profit_Potential,BehaviorType_Score
Cust007,40.0,Female,Urban,Twitter,14473.0,6.11,4.02,211.77,1,8.0,233.2767000000001,1.0,2.0,6.0,10.0,2.0,0.0,1.0,Low,Low,5K-20K,0.599,0.81,0.691,1.0,0.875,0.092,0.0,0.111,0.556,1.0,0.111,0.775,0.967,0.417,High_Engager,High_Value_Customer,Micro,0.029,5.301,1.0,0.005,1.594,0.0,0.714,0.0,0.967
Cust085,18.0,Male,Urban,Linkedin,45191.0,9.1,2.92,189.89,1,4.0,717.92,1.0,6.0,7.0,10.0,6.0,0.0,1.0,Medium,Medium,20K-50K,0.927,0.586,0.615,1.0,0.375,0.342,0.0,0.556,0.667,1.0,0.556,0.782,0.717,0.556,High_Engager,Standard_Customer,Mid-Tier,0.048,4.365,1.0,0.005,1.02,0.0,0.675,0.0,0.717
Cust017,41.0,Female,Urban,Twitter,32452.0,1.31,4.65,189.84,0,3.0,846.61,5.0,3.0,5.0,7.0,5.0,0.0,0.0,Low,Medium,20K-50K,0.073,0.939,0.615,0.0,0.25,0.408,0.444,0.222,0.444,0.667,0.444,0.407,0.658,0.444,Low_Engager,Standard_Customer,Mid-Tier,0.007,5.301,0.0,0.026,0.531,5.0,0.572,0.292,0.658
Cust065,48.0,Male,Urban,Facebook,10829.0,0.93,1.85,47.46,1,5.0,1442.42,6.0,3.0,1.0,9.0,8.0,0.0,1.0,Low,High,5K-20K,0.032,0.367,0.116,1.0,0.5,0.715,0.556,0.222,0.0,0.889,0.778,0.379,1.215,0.417,Low_Engager,High_Value_Customer,Macro,0.019,4.851,6.0,0.124,1.754,0.0,0.885,0.676,1.215
Cust015,39.0,Male,Rural,Linkedin,49477.0,4.716605783866058,3.88,268.18,0,6.0,1708.92,7.0,9.0,6.0,7.0,6.0,0.0,0.0,High,Medium,20K-50K,0.447,0.782,0.889,0.0,0.625,0.852,0.667,0.889,0.556,0.667,0.556,0.53,1.477,0.695,Medium_Engager,High_Value_Customer,Mid-Tier,0.018,4.797,0.0,0.026,1.23,6.0,1.109,0.985,1.477
Cust079,38.0,Female,Urban,Linkedin,29692.0,6.61,2.34,172.67,1,2.0,1216.96,8.0,8.0,3.0,5.0,9.0,0.0,1.0,High,High,20K-50K,0.654,0.467,0.555,1.0,0.125,0.599,0.778,0.778,0.222,0.444,0.889,0.669,0.724,0.556,High_Engager,Standard_Customer,Macro,0.038,4.365,8.0,0.046,0.599,0.0,0.657,0.563,0.724
Cust047,25.0,Male,Rural,Linkedin,35843.0,2.85,2.75,120.46,1,6.0,179.91,2.0,4.0,5.0,1.0,2.0,0.0,0.0,Low,Low,20K-50K,0.242,0.551,0.372,1.0,0.625,0.064,0.111,0.333,0.444,0.0,0.111,0.541,0.689,0.222,Low_Engager,Standard_Customer,Micro,0.023,4.797,2.0,0.016,1.6,5.0,0.524,0.076,0.689
Cust003,25.0,Female,Urban,Facebook,45625.0,0.84,3.48,170.62,0,4.0,1119.779999999999,8.0,3.0,2.0,9.0,6.0,1.0,1.0,Low,Medium,20K-50K,0.022,0.7,0.547,0.0,0.375,0.549,0.778,0.222,0.111,0.889,0.556,0.317,0.924,0.5,Low_Engager,Standard_Customer,Mid-Tier,0.005,4.851,0.0,0.047,0.893,0.0,0.688,0.719,0.0
Cust085,18.0,Male,Urban,Linkedin,45191.0,9.1,2.92,189.89,1,4.0,717.92,1.0,6.0,7.0,10.0,7.0,0.0,1.0,Medium,Medium,20K-50K,0.927,0.586,0.615,1.0,0.375,0.342,0.0,0.556,0.667,1.0,0.667,0.782,0.717,0.556,High_Engager,Standard_Customer,Macro,0.048,4.365,1.0,0.005,1.02,0.0,0.697,0.0,0.717
Cust001,46.0,Female,Urban,Twitter,42014.0,1.39,1.41,297.96,0,1.0,770.0,4.0,7.0,5.0,9.0,8.0,0.0,1.0,Medium,High,20K-50K,0.082,0.278,0.993,0.0,0.0,0.368,0.333,0.667,0.444,0.889,0.778,0.338,0.368,0.583,Low_Engager,Standard_Customer,Macro,0.005,5.301,0.0,0.013,0.415,0.0,0.465,0.123,0.368
Cust006,36.0,Female,Rural,Linkedin,6993.0,3.22,3.68,192.53,0,7.0,1384.91,10.0,5.0,9.0,10.0,10.0,1.0,0.0,Medium,High,5K-20K,0.283,0.741,0.624,0.0,0.75,0.685,1.0,0.444,0.889,1.0,1.0,0.412,1.435,0.833,Medium_Engager,High_Value_Customer,,0.017,4.797,0.0,0.052,1.496,9.0,1.239,1.435,0.0
Cust013,41.0,Female,Rural,Facebook,19838.0,5.46,2.06,91.48,0,7.0,1598.86,9.0,8.0,5.0,6.0,3.0,1.0,1.0,High,Low,5K-20K,0.528,0.41,0.27,0.0,0.75,0.796,0.889,0.778,0.444,0.556,0.222,0.302,1.546,0.667,Medium_Engager,High_Value_Customer,Micro,0.059,5.74,0.0,0.097,2.288,0.0,1.061,1.374,0.0
Cust079,32.0,Female,Urban,Linkedin,29692.0,4.716605783866058,2.34,172.67,1,2.21,1216.96,8.0,8.0,3.0,5.0,9.0,0.0,1.0,High,High,20K-50K,0.447,0.467,0.555,1.0,0.151,0.599,0.778,0.778,0.222,0.444,0.889,0.617,0.75,0.556,Medium_Engager,Standard_Customer,Macro,0.027,4.365,8.0,0.046,0.662,0.0,0.672,0.584,0.75
Cust077,58.0,Female,Rural,Facebook,49789.0,5.97,2.46,257.13,1,3.0,1556.2631000000008,7.0,1.0,6.0,9.0,8.0,1.0,0.0,Low,High,20K-50K,0.584,0.492,0.85,1.0,0.25,0.774,0.667,0.0,0.556,0.889,0.778,0.732,1.024,0.528,Medium_Engager,High_Value_Customer,Macro,0.023,5.74,7.0,0.027,0.867,6.0,0.881,0.683,0.0
Cust083,26.0,Female,Rural,Instagram,25647.0,4.17,3.25,18.35,1,6.0,1662.26,3.0,9.0,10.0,8.0,4.0,1.0,0.0,High,Low,20K-50K,0.387,0.653,0.014,1.0,0.625,0.828,0.222,0.889,1.0,0.778,0.333,0.514,1.453,0.722,Medium_Engager,High_Value_Customer,Mid-Tier,0.216,6.105,3.0,0.155,1.412,10.0,1.138,0.323,0.0
Cust026,44.0,Female,Urban,Linkedin,37510.0,8.05,1.6,212.47,0,8.78,1664.48,7.0,1.0,2.0,3.0,10.0,0.0,0.0,Low,High,20K-50K,0.812,0.316,0.694,0.0,0.972,0.829,0.667,0.0,0.111,0.222,1.0,0.456,1.801,0.25,High_Engager,High_Value_Customer,,0.038,4.365,0.0,0.033,3.377,2.0,1.303,1.201,1.801
Cust081,42.0,Male,Urban,Linkedin,8816.0,5.68,0.59,127.01,1,3.0,1446.55,1.0,9.0,1.0,1.0,5.0,1.0,0.0,High,Medium,5K-20K,0.552,0.11,0.395,1.0,0.25,0.717,0.0,0.889,0.0,0.0,0.444,0.514,0.967,0.222,Medium_Engager,High_Value_Customer,Mid-Tier,0.044,4.365,1.0,0.008,1.887,1.0,0.669,0.0,0.0
Cust093,50.0,Male,Urban,Linkedin,25647.0,3.53,4.85,136.87,0,5.0,549.23,3.0,2.0,5.0,9.0,5.0,1.0,1.0,Low,Medium,20K-50K,0.317,0.98,0.429,0.0,0.5,0.255,0.222,0.111,0.444,0.889,0.444,0.432,0.755,0.416,Medium_Engager,Standard_Customer,Mid-Tier,0.026,4.365,0.0,0.022,0.855,0.0,0.631,0.168,0.0
Cust087,41.0,Male,Rural,Linkedin,25647.0,4.716605783866058,1.87,71.76,0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0,High,High,20K-50K,0.447,0.371,0.201,0.0,0.375,0.423,0.111,1.0,0.778,0.444,1.0,0.255,0.798,0.583,Medium_Engager,Standard_Customer,,0.065,4.797,0.0,0.027,1.394,8.0,0.834,0.089,0.798
Cust095,59.0,Male,Rural,Linkedin,13503.0,0.72,2.7678026290809394,110.99,1,3.0,1206.28,1.0,10.0,6.0,4.0,2.0,1.0,0.0,High,Low,5K-20K,0.009,0.555,0.339,1.0,0.25,0.593,0.0,1.0,0.556,0.333,0.111,0.476,0.843,0.472,Low_Engager,Standard_Customer,Micro,0.006,4.797,1.0,0.009,0.796,6.0,0.639,0.0,0.0
Cust086,25.0,Male,Rural,Linkedin,4880.0,2.36,4.81,214.18,0,3.0,493.33,3.0,4.0,1.0,5.0,5.0,0.0,0.0,Low,Medium,1K-5K,0.188,0.971,0.7,0.0,0.25,0.226,0.222,0.333,0.0,0.444,0.444,0.465,0.476,0.25,Low_Engager,Standard_Customer,Mid-Tier,0.011,4.797,0.0,0.014,0.516,1.0,0.374,0.106,0.476
Cust009,28.0,Male,Rural,Linkedin,3536.0,0.85,0.89,191.99,1,8.0,55.29,9.0,7.0,7.0,6.0,10.0,1.0,0.0,Medium,High,1K-5K,0.023,0.171,0.622,1.0,0.875,0.0,0.889,0.667,0.667,0.556,1.0,0.454,0.875,0.695,Low_Engager,Standard_Customer,,0.004,4.797,9.0,0.047,4.233,7.0,0.858,0.778,0.0
Cust072,33.0,Male,Rural,Instagram,12633.0,1.17,3.89,161.72180948025803,0,6.0,1227.72,6.0,8.0,3.0,8.0,8.0,1.0,1.0,High,High,5K-20K,0.058,0.784,0.516,0.0,0.625,0.604,0.556,0.778,0.222,0.778,0.778,0.34,1.229,0.584,Low_Engager,High_Value_Customer,Macro,0.007,6.105,0.0,0.037,1.227,0.0,0.937,0.683,0.0
Cust009,28.0,Male,Rural,Linkedin,3536.0,0.85,0.89,177.20919357898342,1,8.0,55.29,9.0,7.0,5.0,1.0,10.0,1.0,0.0,Medium,High,1K-5K,0.023,0.171,0.57,1.0,0.875,0.0,0.889,0.667,0.444,0.0,1.0,0.441,0.875,0.5,Low_Engager,Standard_Customer,,0.005,4.797,9.0,0.051,4.233,5.0,0.814,0.778,0.0
Cust088,28.0,Male,Urban,Linkedin,12139.0,1.46,1.43,49.55,1,1.0,611.46,2.0,10.0,5.0,6.0,9.0,1.0,1.0,High,High,5K-20K,0.09,0.282,0.124,1.0,0.0,0.287,0.111,1.0,0.444,0.556,0.889,0.374,0.287,0.528,Low_Engager,Standard_Customer,Macro,0.029,4.365,2.0,0.04,0.412,0.0,0.439,0.032,0.0
Cust002,32.0,Male,Urban,Linkedin,40918.0,5.99,0.59,31.4,1,3.0,935.82,5.0,7.0,6.0,2.0,4.0,0.0,1.0,Medium,Low,20K-50K,0.586,0.11,0.06,1.0,0.25,0.454,0.444,0.667,0.556,0.111,0.333,0.439,0.704,0.444,Medium_Engager,Standard_Customer,Mid-Tier,0.185,4.365,5.0,0.154,1.887,0.0,0.6,0.313,0.704
Cust047,25.0,Male,Rural,Linkedin,35843.0,2.85,2.75,120.46,1,6.0,179.91,2.0,4.0,5.0,1.0,2.0,0.0,0.0,Low,Low,20K-50K,0.242,0.551,0.372,1.0,0.625,0.064,0.111,0.333,0.444,0.0,0.111,0.541,0.689,0.222,Low_Engager,Standard_Customer,Micro,0.023,4.797,2.0,0.016,1.6,5.0,0.524,0.076,0.689
Cust056,59.0,Male,Rural,Linkedin,34763.0,5.0,0.42,245.74,1,7.0,1016.08,5.0,7.0,5.0,3.0,8.0,0.0,1.0,Medium,High,20K-50K,0.478,0.076,0.81,1.0,0.75,0.495,0.444,0.667,0.444,0.222,0.778,0.591,1.245,0.444,Medium_Engager,High_Value_Customer,Macro,0.02,4.797,5.0,0.02,4.93,0.0,0.991,0.553,1.245
Cust053,21.0,Male,Urban,Linkedin,23193.0,0.89,3.81,89.29,0,5.0,1402.75,7.0,10.0,3.0,2.0,2.0,0.0,1.0,High,Low,20K-50K,0.027,0.767,0.263,0.0,0.5,0.694,0.667,1.0,0.222,0.111,0.111,0.264,1.194,0.5,Low_Engager,High_Value_Customer,Micro,0.01,4.365,0.0,0.078,1.04,0.0,0.783,0.796,1.194
Cust023,29.0,Male,Rural,Linkedin,40864.0,9.77,4.51,32.54,1,1.0,1457.11,9.0,5.0,10.0,2.0,4.0,0.0,1.0,Medium,Low,20K-50K,1.0,0.91,0.064,1.0,0.0,0.723,0.889,0.444,1.0,0.111,0.333,0.744,0.723,0.611,High_Engager,Standard_Customer,Mid-Tier,0.291,4.797,9.0,0.268,0.181,0.0,0.7,0.643,0.723
Cust071,38.0,Female,Rural,Instagram,40428.0,2.05,0.42,113.87,0,4.0,941.15,6.0,10.0,7.0,3.0,2.0,0.0,0.0,High,Low,20K-50K,0.154,0.076,0.349,0.0,0.375,0.457,0.556,1.0,0.667,0.222,0.111,0.145,0.832,0.611,Low_Engager,Standard_Customer,Micro,0.018,6.105,0.0,0.052,2.817,7.0,0.655,0.463,0.832
Cust079,32.0,Female,Urban,Linkedin,29692.0,4.716605783866058,2.34,172.67,1,2.0,1216.96,8.0,8.0,3.0,5.0,9.0,0.0,1.0,High,High,20K-50K,0.447,0.467,0.555,1.0,0.125,0.599,0.778,0.778,0.222,0.444,0.889,0.617,0.724,0.556,Medium_Engager,Standard_Customer,Macro,0.027,4.365,8.0,0.046,0.599,0.0,0.657,0.563,0.724
Cust031,38.0,Male,Urban,Facebook,43584.0,9.65,0.46,57.16,1,3.0,509.6,5.0,8.0,4.0,8.0,8.0,0.0,1.0,High,High,20K-50K,0.987,0.084,0.15,1.0,0.25,0.234,0.444,0.778,0.333,0.778,0.778,0.555,0.484,0.583,High_Engager,Standard_Customer,Macro,0.166,4.851,5.0,0.086,2.055,0.0,0.513,0.215,0.484
Cust025,42.0,Male,Rural,Linkedin,45814.0,3.57,4.13,296.0,1,6.0,1573.95,6.0,3.0,10.0,6.0,1.0,1.0,0.0,Low,Low,20K-50K,0.321,0.833,0.986,1.0,0.625,0.783,0.556,0.222,1.0,0.556,0.0,0.785,1.408,0.584,Medium_Engager,High_Value_Customer,Micro,0.012,4.797,6.0,0.02,1.17,10.0,1.045,0.783,0.0
Cust076,42.0,Female,Rural,Linkedin,19290.0,9.43,0.56,160.85,0,6.0,847.46,1.0,5.0,3.0,5.0,3.0,0.0,1.0,Medium,Low,5K-20K,0.963,0.104,0.513,0.0,0.625,0.408,0.0,0.444,0.222,0.444,0.222,0.395,1.033,0.278,High_Engager,High_Value_Customer,Micro,0.058,4.797,0.0,0.006,3.846,0.0,0.709,0.0,1.033
Cust033,24.0,Female,Urban,Instagram,36312.0,7.11,4.75,157.2820927052901,1,2.06,1820.34,10.0,4.0,10.0,2.0,3.0,0.0,0.0,Low,Low,20K-50K,0.709,0.959,0.501,1.0,0.132,0.91,1.0,0.333,1.0,0.111,0.222,0.792,1.042,0.611,High_Engager,High_Value_Customer,Micro,0.045,4.715,10.0,0.063,0.358,10.0,0.87,1.042,1.042
Cust089,34.0,Female,Rural,Linkedin,6755.0,0.67,4.34,159.39870186544923,1,4.0,1249.15,6.0,2.0,8.0,7.0,3.0,0.0,0.0,Low,Low,5K-20K,0.003,0.876,0.508,1.0,0.375,0.615,0.556,0.111,0.778,0.667,0.222,0.597,0.99,0.528,Low_Engager,High_Value_Customer,Micro,0.004,4.797,6.0,0.037,0.749,8.0,0.794,0.55,0.99
Cust055,23.0,Male,Rural,Facebook,38310.0,7.18,0.51,260.77,0,6.0,1763.33,6.0,5.0,4.0,2.0,6.0,0.0,1.0,Medium,Medium,20K-50K,0.716,0.094,0.863,0.0,0.625,0.88,0.556,0.444,0.333,0.111,0.556,0.418,1.505,0.361,High_Engager,High_Value_Customer,Mid-Tier,0.027,5.74,0.0,0.023,3.974,0.0,1.081,0.837,1.505
Cust040,38.0,Female,Urban,Facebook,31316.0,6.77,3.36,23.11,0,3.0,1267.0,4.0,10.0,3.0,7.0,2.0,0.0,0.0,High,Low,20K-50K,0.671,0.676,0.031,0.0,0.25,0.625,0.333,1.0,0.222,0.667,0.111,0.344,0.875,0.556,High_Engager,Standard_Customer,Micro,0.281,4.851,0.0,0.166,0.688,3.0,0.592,0.291,0.875
Cust062,27.0,Female,Urban,Twitter,18170.0,4.29,0.42,256.4,0,3.0,1590.8109000000009,2.0,9.0,9.0,8.0,5.0,0.0,0.0,High,Medium,5K-20K,0.4,0.076,0.848,0.0,0.25,0.791,0.111,0.889,0.889,0.778,0.444,0.331,1.041,0.667,Medium_Engager,High_Value_Customer,Mid-Tier,0.017,5.301,0.0,0.008,2.113,9.0,0.891,0.116,1.041
Cust089,34.0,Female,Rural,Linkedin,6755.0,4.716605783866058,4.34,14.22,1,4.0,1249.15,6.0,2.0,8.0,7.0,3.0,0.0,0.0,Low,Low,5K-20K,0.447,0.876,0.0,1.0,0.375,0.615,0.556,0.111,0.778,0.667,0.222,0.581,0.99,0.528,Medium_Engager,High_Value_Customer,Micro,0.31,4.797,6.0,0.394,0.749,8.0,0.794,0.55,0.99
Cust023,29.0,Male,Rural,Linkedin,40864.0,4.716605783866058,4.51,32.54,1,1.0,1457.11,9.0,5.0,10.0,2.0,4.0,0.0,1.0,Medium,Low,20K-50K,0.447,0.91,0.064,1.0,0.0,0.723,0.889,0.444,1.0,0.111,0.333,0.605,0.723,0.611,Medium_Engager,Standard_Customer,Mid-Tier,0.141,4.797,9.0,0.268,0.181,0.0,0.7,0.643,0.723
Cust083,26.0,Female,Rural,Instagram,22109.0,4.17,3.25,18.35,1,6.0,1662.26,3.0,5.0,10.0,8.0,4.0,1.0,0.0,Medium,Low,20K-50K,0.387,0.653,0.014,1.0,0.625,0.828,0.222,0.444,1.0,0.778,0.333,0.514,1.453,0.611,Medium_Engager,High_Value_Customer,Mid-Tier,0.216,6.105,3.0,0.155,1.412,10.0,1.138,0.323,0.0
Cust037,35.0,Male,Rural,Linkedin,33928.0,2.88,2.24,170.23987073455697,1,8.0,931.3,10.0,7.0,1.0,10.0,9.0,1.0,0.0,Medium,High,20K-50K,0.245,0.447,0.546,1.0,0.875,0.452,1.0,0.667,0.0,1.0,0.889,0.56,1.327,0.667,Low_Engager,High_Value_Customer,Macro,0.017,4.797,10.0,0.058,2.469,1.0,0.974,1.327,0.0
Cust027,59.0,Male,Rural,Linkedin,44180.0,3.07,4.48,165.47,1,1.0,1513.48,3.0,8.0,6.0,2.0,3.0,1.0,1.0,High,Low,20K-50K,0.266,0.904,0.529,1.0,0.0,0.752,0.222,0.778,0.556,0.111,0.222,0.675,0.752,0.417,Low_Engager,Standard_Customer,Micro,0.018,4.797,3.0,0.018,0.182,0.0,0.607,0.167,0.0
Cust068,31.0,Female,Rural,Facebook,884.0,5.28,4.93,76.31,1,6.0,250.69,9.0,5.0,8.0,5.0,3.0,1.0,1.0,Medium,Low,0-1K,0.508,0.996,0.217,1.0,0.625,0.101,0.889,0.444,0.778,0.444,0.222,0.68,0.726,0.639,Medium_Engager,Standard_Customer,Micro,0.068,5.74,9.0,0.116,1.012,0.0,0.636,0.645,0.0
Cust003,25.0,Female,Urban,Linkedin,45625.0,0.84,3.48,170.62,0,4.0,1119.78,8.0,3.0,2.0,9.0,6.0,1.0,1.0,Low,Medium,20K-50K,0.022,0.7,0.547,0.0,0.375,0.549,0.778,0.222,0.111,0.889,0.556,0.317,0.924,0.5,Low_Engager,Standard_Customer,Mid-Tier,0.005,4.365,0.0,0.047,0.893,0.0,0.688,0.719,0.0
Cust026,44.0,Female,Urban,Facebook,37510.0,8.05,1.6,212.47,0,9.0,1664.48,7.0,1.0,2.0,3.0,10.0,0.0,0.0,Low,High,20K-50K,0.812,0.316,0.694,0.0,1.0,0.829,0.667,0.0,0.111,0.222,1.0,0.456,1.829,0.25,High_Engager,High_Value_Customer,,0.038,4.851,0.0,0.033,3.462,2.0,1.32,1.22,1.829
Cust012,57.0,Male,Urban,Linkedin,5995.0,1.71,4.95,23.18,0,3.0,1231.9,8.0,7.0,6.0,5.0,10.0,0.0,1.0,Medium,High,5K-20K,0.117,1.0,0.031,0.0,0.25,0.606,0.778,0.667,0.556,0.444,1.0,0.287,0.856,0.611,Low_Engager,Standard_Customer,,0.071,4.365,0.0,0.331,0.504,0.0,0.825,0.666,0.856
Cust032,54.0,Male,Rural,Linkedin,25647.0,8.44,1.6,274.17,1,9.0,1285.83,9.0,4.0,3.0,3.0,3.0,1.0,1.0,Low,Low,20K-50K,0.854,0.316,0.91,1.0,1.0,0.634,0.889,0.333,0.222,0.222,0.222,0.77,1.634,0.416,High_Engager,High_Value_Customer,Micro,0.031,4.797,9.0,0.033,3.462,0.0,1.069,1.453,0.0
Cust065,48.0,Male,Urban,Facebook,10829.0,0.93,1.85,47.46,1,5.0,1442.42,7.0,3.0,1.0,9.0,8.0,0.0,1.0,Low,High,5K-20K,0.032,0.367,0.116,1.0,0.5,0.715,0.667,0.222,0.0,0.889,0.778,0.379,1.215,0.444,Low_Engager,High_Value_Customer,Macro,0.019,4.851,7.0,0.144,1.754,0.0,0.885,0.81,1.215
Cust063,53.0,Male,Rural,Linkedin,35877.0,6.35,2.8196049018437703,81.73,1,3.0,329.1,5.0,2.0,9.0,9.0,1.0,1.0,1.0,Low,Low,20K-50K,0.625,0.565,0.236,1.0,0.25,0.141,0.444,0.111,0.889,0.889,0.0,0.606,0.391,0.583,High_Engager,Standard_Customer,Micro,0.077,4.797,5.0,0.06,0.785,0.0,0.412,0.174,0.0
Cust061,51.0,Male,Urban,Instagram,11193.0,4.62,0.41,283.98,0,7.0,1428.61,10.0,6.0,5.0,6.0,5.0,0.0,0.0,Medium,Medium,5K-20K,0.436,0.073,0.944,0.0,0.75,0.708,1.0,0.556,0.444,0.556,0.444,0.363,1.458,0.639,Medium_Engager,High_Value_Customer,Mid-Tier,0.016,4.715,0.0,0.035,4.965,5.0,1.052,1.458,1.458
Cust032,54.0,Male,Rural,Linkedin,17553.0,8.44,1.6,274.17,1,9.0,1285.83,9.0,4.0,3.0,3.0,3.0,0.0,1.0,Low,Low,5K-20K,0.854,0.316,0.91,1.0,1.0,0.634,0.889,0.333,0.222,0.222,0.222,0.77,1.634,0.416,High_Engager,High_Value_Customer,Micro,0.031,4.797,9.0,0.033,3.462,0.0,1.069,1.453,1.634
Cust010,41.0,Female,Urban,Facebook,25647.0,8.31,3.75,179.45,1,3.0,277.56,6.0,7.0,5.0,7.0,9.0,0.0,0.0,Medium,High,20K-50K,0.84,0.755,0.578,1.0,0.25,0.115,0.556,0.667,0.444,0.667,0.889,0.793,0.365,0.584,High_Engager,Standard_Customer,Macro,0.046,4.851,6.0,0.033,0.632,5.0,0.486,0.203,0.365
Cust067,25.0,Female,Rural,Facebook,45117.0,6.45,4.74,185.79,1,8.0,1521.54,4.0,10.0,9.0,4.0,10.0,1.0,0.0,High,High,20K-50K,0.636,0.957,0.601,1.0,0.875,0.756,0.333,1.0,0.889,0.333,1.0,0.798,1.631,0.639,High_Engager,High_Value_Customer,,0.035,5.74,4.0,0.021,1.394,9.0,1.356,0.543,0.0
Cust016,38.0,Male,Urban,Twitter,48504.0,6.42,1.7,142.14,1,3.0,1504.65,1.0,7.0,8.0,5.0,5.0,1.0,0.0,Medium,Medium,20K-50K,0.633,0.337,0.448,1.0,0.25,0.747,0.0,0.667,0.778,0.444,0.444,0.604,0.997,0.472,High_Engager,High_Value_Customer,Mid-Tier,0.045,5.301,1.0,0.007,1.111,8.0,0.843,0.0,0.0
Cust049,31.0,Male,Urban,Instagram,19878.0,7.7,4.44,254.21,1,9.0,1108.56,3.0,2.0,1.0,2.0,6.0,0.0,1.0,Low,Medium,5K-20K,0.773,0.896,0.84,1.0,1.0,0.543,0.222,0.111,0.0,0.111,0.556,0.877,1.543,0.111,High_Engager,High_Value_Customer,Mid-Tier,0.03,4.715,3.0,0.012,1.654,0.0,1.037,0.343,1.543
Cust007,40.0,Female,Urban,Twitter,14473.0,6.11,4.02,211.77,1,8.0,221.34,1.0,2.0,5.0,6.0,2.0,0.0,1.0,Low,Low,5K-20K,0.599,0.81,0.691,1.0,0.875,0.086,0.0,0.111,0.444,0.556,0.111,0.775,0.961,0.278,High_Engager,Standard_Customer,Micro,0.029,5.301,1.0,0.005,1.594,0.0,0.688,0.0,0.961
Cust080,18.0,Female,Rural,Facebook,10747.0,4.716605783866058,0.28,264.23,0,8.0,1152.74,6.0,2.0,5.0,9.0,9.0,1.0,1.0,Low,High,5K-20K,0.447,0.047,0.875,0.0,0.875,0.566,0.556,0.111,0.444,0.889,0.889,0.342,1.441,0.5,Medium_Engager,High_Value_Customer,Macro,0.018,5.74,0.0,0.023,6.25,0.0,1.131,0.801,0.0
Cust016,19.0,Male,Urban,Linkedin,48504.0,6.42,1.7,142.14,1,3.0,1504.65,1.0,7.0,8.0,5.0,5.0,1.0,0.0,Medium,Medium,20K-50K,0.633,0.337,0.448,1.0,0.25,0.747,0.0,0.667,0.778,0.444,0.444,0.604,0.997,0.472,High_Engager,High_Value_Customer,Mid-Tier,0.045,4.365,1.0,0.007,1.111,8.0,0.843,0.0,0.0
Cust074,41.0,Female,Urban,Instagram,40074.0,0.75,2.12,160.89,1,1.0,1102.73,1.0,1.0,2.0,4.0,6.0,1.0,0.0,Low,Medium,20K-50K,0.012,0.422,0.513,1.0,0.0,0.54,0.0,0.0,0.111,0.333,0.556,0.487,0.54,0.111,Low_Engager,Standard_Customer,Mid-Tier,0.005,4.715,1.0,0.006,0.321,2.0,0.457,0.0,0.0
Cust005,56.0,Male,Rural,Linkedin,17529.0,5.66,4.39,161.7,1,6.0,443.37,8.0,10.0,5.0,9.0,3.0,0.0,0.0,High,Low,5K-20K,0.55,0.886,0.516,1.0,0.625,0.2,0.778,1.0,0.444,0.889,0.222,0.738,0.825,0.778,Medium_Engager,Standard_Customer,Micro,0.035,4.797,8.0,0.049,1.113,5.0,0.628,0.642,0.825
Cust072,38.0,Male,Rural,Instagram,12633.0,1.17,3.89,42.93,0,6.0,1227.72,6.0,8.0,3.0,8.0,6.0,1.0,1.0,High,Medium,5K-20K,0.058,0.784,0.1,0.0,0.625,0.604,0.556,0.778,0.222,0.778,0.556,0.236,1.229,0.584,Low_Engager,High_Value_Customer,Mid-Tier,0.027,6.105,0.0,0.137,1.227,0.0,0.893,0.683,0.0
Cust070,57.0,Male,Rural,Linkedin,40964.0,6.76,1.88,189.26,0,4.0,802.0167999999986,4.0,1.0,9.0,1.0,8.0,1.0,0.0,Low,High,20K-50K,0.67,0.373,0.613,0.0,0.375,0.385,0.333,0.0,0.889,0.0,0.778,0.414,0.76,0.306,High_Engager,Standard_Customer,Macro,0.036,4.797,0.0,0.021,1.389,9.0,0.789,0.253,0.0
Cust029,33.0,Male,Rural,Facebook,8308.0,1.25,0.05,246.0,0,9.0,1659.01,5.0,5.0,3.0,7.0,2.0,1.0,1.0,Medium,Low,5K-20K,0.067,0.0,0.811,0.0,1.0,0.827,0.444,0.444,0.222,0.667,0.111,0.22,1.827,0.444,Low_Engager,High_Value_Customer,Micro,0.005,5.74,0.0,0.02,8.571,0.0,1.163,0.811,0.0
Cust094,22.0,Female,Urban,Facebook,22486.0,8.53,2.4823767092305085,272.21,0,4.0,1465.89,4.0,5.0,6.0,6.0,7.0,1.0,1.0,Medium,Medium,20K-50K,0.864,0.496,0.903,0.0,0.375,0.727,0.333,0.444,0.556,0.556,0.667,0.566,1.102,0.472,High_Engager,High_Value_Customer,Macro,0.031,4.851,0.0,0.015,1.149,0.0,0.906,0.367,0.0
